mouse_id,hemisphere,structure_id,lesion,spheres,acronym,full_name
109,1,262,,3,RT,Reticular nucleus of the thalamus
109,1,276,,2,PIR1,"Piriform area, molecular layer"
109,1,288,,1,ORBvl2/3,"Orbital area, ventrolateral part, layer 2/3"
109,1,289,,2,TEa5,"Temporal association areas, layer 5"
109,1,291,,1,PIR3,"Piriform area, polymorph layer"
109,1,303,,1,BLAa,"Basolateral amygdalar nucleus, anterior part"
109,1,308,,1,PTLp6a,"Posterior parietal association areas, layer 6a"
109,1,313,,1,MB,Midbrain
109,1,334,,1,BMAp,"Basomedial amygdalar nucleus, posterior part"
109,1,335,,1,PERI6a,"Perirhinal area, layer 6a"
109,1,342,,1,SI,Substantia innominata
109,1,344,,2,AIp5,"Agranular insular area, posterior part, layer 5"
109,1,354,,1,MY,Medulla
109,1,399,,1,CA1so,"Field CA1, stratum oriens"
109,1,407,,1,CA1sp,"Field CA1, pyramidal layer"
109,1,427,,1,ECT2/3,Ectorhinal area/Layer 2/3
109,1,440,,1,ORBl6a,"Orbital area, lateral part, layer 6a"
109,1,461,,2,SSp-tr6b,"Primary somatosensory area, trunk, layer 6b"
109,1,466,,2,alv,alveus
109,1,478,,1,SSp-ll6a,"Primary somatosensory area, lower limb, layer 6a"
109,1,479,,2,CA3slu,"Field CA3, stratum lucidum"
109,1,495,,2,CA3sp,"Field CA3, pyramidal layer"
109,1,503,,1,SCig-b,"Superior colliculus, motor related, intermediate gray layer, sublayer b"
109,1,520,,3,AUDv6a,"Ventral auditory area, layer 6a"
109,1,579,,1,ec,external capsule
109,1,583,,2,CLA,Claustrum
109,1,598,,1,AUDv6b,"Ventral auditory area, layer 6b"
109,1,603,,1,fi,fimbria
109,1,629,,2,VAL,Ventral anterior-lateral complex of the thalamus
109,1,630,,1,ORBl5,"Orbital area, lateral part, layer 5"
109,1,648,,11,MOp5,"Primary motor area, Layer 5"
109,1,672,,12,CP,Caudoputamen
109,1,725,,1,VPLpc,"Ventral posterolateral nucleus of the thalamus, parvicellular part"
109,1,729,,1,TEa6a,"Temporal association areas, layer 6a"
109,1,733,,3,VPM,Ventral posteromedial nucleus of the thalamus
109,1,754,,2,OT,Olfactory tubercle
109,1,764,,1,ENTl2b,"Entorhinal area, lateral part, layer 2b"
109,1,776,,2,cc,corpus callosum
109,1,780,,2,PA,Posterior amygdalar nucleus
109,1,795,,1,PAG,Periaqueductal gray
109,1,802,,1,sm,stria medullaris
109,1,838,,1,SSp-n2/3,"Primary somatosensory area, nose, layer 2/3"
109,1,842,,1,SCsg,"Superior colliculus, superficial gray layer"
109,1,844,,3,MOp6a,"Primary motor area, Layer 6a"
109,1,847,,3,AUDp5,"Primary auditory area, layer 5"
109,1,882,,1,MOp6b,"Primary motor area, Layer 6b"
109,1,889,,1,SSp-n6a,"Primary somatosensory area, nose, layer 6a"
109,1,893,,2,SSs6b,"Supplemental somatosensory area, layer 6b"
109,1,929,,1,SSp-n6b,"Primary somatosensory area, nose, layer 6b"
109,1,943,,1,MOp2/3,"Primary motor area, Layer 2/3"
109,1,945,,1,SSp-ul6a,"Primary somatosensory area, upper limb, layer 6a"
109,1,954,,3,AUDp6a,"Primary auditory area, layer 6a"
109,1,961,,1,PIR,Piriform area
109,1,966,,1,EPv,"Endopiriform nucleus, ventral part"
109,1,988,,1,ECT5,Ectorhinal area/Layer 5
109,1,1004,,1,PMv,Ventral premammillary nucleus
109,1,1005,,1,AUDp6b,"Primary auditory area, layer 6b"
109,1,1015,,1,ACAd5,"Anterior cingulate area, dorsal part, layer 5"
109,1,1020,,3,PO,Posterior complex of the thalamus
109,1,1037,,1,POST,Postsubiculum
109,1,1038,,1,SSp-bfd6a,"Primary somatosensory area, barrel field, layer 6a"
109,1,1045,,1,ECT6b,Ectorhinal area/Layer 6b
109,1,1047,,1,SSp-bfd4,"Primary somatosensory area, barrel field, layer 4"
109,1,1070,,5,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5"
109,1,1089,,2,HPF,Hippocampal formation
109,1,1090,,2,SSs5,"Supplemental somatosensory area, layer 5"
109,1,1097,,1,HY,Hypothalamus
109,1,1101,,1,AId5,"Agranular insular area, dorsal part, layer 5"
109,1,1111,,2,SSp-tr5,"Primary somatosensory area, trunk, layer 5"
109,1,1127,,1,TEa2/3,"Temporal association areas, layer 2/3"
109,1,10696,,1,POST1,"Postsubiculum, layer 1"
109,1,182305705,,3,SSp-un5,"Primary somatosensory area, unassigned, layer 5"
110,0,128,,1,MRN,Midbrain reticular nucleus
110,0,579,,1,ec,external capsule
110,0,182305693,,1,SSp-un1,"Primary somatosensory area, unassigned, layer 1"
110,1,125,,1,opt,optic tract
110,1,233,,1,VISal5,"Anterolateral visual area, layer 5"
110,1,276,,1,PIR1,"Piriform area, molecular layer"
110,1,289,,1,TEa5,"Temporal association areas, layer 5"
110,1,308,,2,PTLp6a,"Posterior parietal association areas, layer 6a"
110,1,328,,1,AId2/3,"Agranular insular area, dorsal part, layer 2/3"
110,1,520,,1,AUDv6a,"Ventral auditory area, layer 6a"
110,1,729,,1,TEa6a,"Temporal association areas, layer 6a"
110,1,929,,1,SSp-n6b,"Primary somatosensory area, nose, layer 6b"
110,1,952,,3,EPd,"Endopiriform nucleus, dorsal part"
110,1,966,,1,EPv,"Endopiriform nucleus, ventral part"
110,1,1038,,1,SSp-bfd6a,"Primary somatosensory area, barrel field, layer 6a"
110,1,10671,,1,ME,Median eminence
111,0,301,,1,st,stria terminalis
111,0,776,,1,cc,corpus callosum
111,1,10,,1,SCig,"Superior colliculus, motor related, intermediate gray layer"
111,1,466,,1,alv,alveus
111,1,672,,2,CP,Caudoputamen
111,1,767,,1,MOs5,"Secondary motor area, layer 5"
111,1,776,,1,cc,corpus callosum
111,1,982,,1,FC,Fasciola cinerea
111,1,1111,,1,SSp-tr5,"Primary somatosensory area, trunk, layer 5"
111,1,1121,,1,ENTl1,"Entorhinal area, lateral part, layer 1"
111,1,10703,,1,DG-mo,"Dentate gyrus, molecular layer"
112,0,363,,1,PL5,"Prelimbic area, layer 5"
112,0,608,,1,ORBvl6a,"Orbital area, ventrolateral part, layer 6a"
112,1,56,,2,ACB,Nucleus accumbens
112,1,149,,1,PVT,Paraventricular nucleus of the thalamus
112,1,156,,2,AUDd6a,"Dorsal auditory area, layer 6a"
112,1,186,,1,LH,Lateral habenula
112,1,215,,1,APN,Anterior pretectal nucleus
112,1,258,,1,LSr,"Lateral septal nucleus, rostral (rostroventral) part"
112,1,289,,2,TEa5,"Temporal association areas, layer 5"
112,1,291,,1,PIR3,"Piriform area, polymorph layer"
112,1,303,,1,BLAa,"Basolateral amygdalar nucleus, anterior part"
112,1,308,,1,PTLp6a,"Posterior parietal association areas, layer 6a"
112,1,335,,1,PERI6a,"Perirhinal area, layer 6a"
112,1,342,,1,SI,Substantia innominata
112,1,399,,2,CA1so,"Field CA1, stratum oriens"
112,1,401,,1,VISam4,"Anteromedial visual area, layer 4"
112,1,415,,1,CA1sr,"Field CA1, stratum radiatum"
112,1,422,,1,SPFp,"Subparafascicular nucleus, parvicellular part"
112,1,438,,1,CA2so,"Field CA2, stratum oriens"
112,1,451,,1,BLAv,"Basolateral amygdalar nucleus, ventral part"
112,1,454,,1,CA2sr,"Field CA2, stratum radiatum"
112,1,466,,2,alv,alveus
112,1,473,,1,OT3,"Olfactory tubercle, polymorph layer"
112,1,479,,2,CA3slu,"Field CA3, stratum lucidum"
112,1,483,,1,MH,Medial habenula
112,1,486,,2,CA3so,"Field CA3, stratum oriens"
112,1,495,,2,CA3sp,"Field CA3, pyramidal layer"
112,1,504,,1,CA3sr,"Field CA3, stratum radiatum"
112,1,520,,2,AUDv6a,"Ventral auditory area, layer 6a"
112,1,582,,1,ORBm2/3,"Orbital area, medial part, layer 2/3"
112,1,600,,1,AUDd2/3,"Dorsal auditory area, layer 2/3"
112,1,625,,1,SSp-ul5,"Primary somatosensory area, upper limb, layer 5"
112,1,629,,1,VAL,Ventral anterior-lateral complex of the thalamus
112,1,648,,1,MOp5,"Primary motor area, Layer 5"
112,1,672,,4,CP,Caudoputamen
112,1,687,,2,RSPv5,"Retrosplenial area, ventral part, layer 5"
112,1,692,,1,PERI5,"Perirhinal area, layer 5"
112,1,721,,1,VISp4,"Primary visual area, layer 4"
112,1,725,,1,VPLpc,"Ventral posterolateral nucleus of the thalamus, parvicellular part"
112,1,733,,3,VPM,Ventral posteromedial nucleus of the thalamus
112,1,767,,1,MOs5,"Secondary motor area, layer 5"
112,1,776,,1,cc,corpus callosum
112,1,844,,2,MOp6a,"Primary motor area, Layer 6a"
112,1,862,,1,SSs6a,"Supplemental somatosensory area, layer 6a"
112,1,889,,1,SSp-n6a,"Primary somatosensory area, nose, layer 6a"
112,1,900,,1,aco,"anterior commissure, olfactory limb"
112,1,954,,1,AUDp6a,"Primary auditory area, layer 6a"
112,1,988,,1,ECT5,Ectorhinal area/Layer 5
112,1,1005,,1,AUDp6b,"Primary auditory area, layer 6b"
112,1,1020,,1,PO,Posterior complex of the thalamus
112,1,1035,,1,SSs4,"Supplemental somatosensory area, layer 4"
112,1,1062,,1,SSp-bfd6b,"Primary somatosensory area, barrel field, layer 6b"
112,1,1072,,1,MGd,"Medial geniculate complex, dorsal part"
112,1,1106,,1,VISC2/3,"Visceral area, layer 2/3"
112,1,182305705,,2,SSp-un5,"Primary somatosensory area, unassigned, layer 5"
113,1,6,,2,int,internal capsule
113,1,9,,1,SSp-tr6a,"Primary somatosensory area, trunk, layer 6a"
113,1,56,,2,ACB,Nucleus accumbens
113,1,64,,1,AD,Anterodorsal nucleus
113,1,131,,1,LA,Lateral amygdalar nucleus
113,1,149,,1,PVT,Paraventricular nucleus of the thalamus
113,1,243,,1,AUDd6b,"Dorsal auditory area, layer 6b"
113,1,262,,1,RT,Reticular nucleus of the thalamus
113,1,276,,1,PIR1,"Piriform area, molecular layer"
113,1,303,,1,BLAa,"Basolateral amygdalar nucleus, anterior part"
113,1,311,,1,BLAp,"Basolateral amygdalar nucleus, posterior part"
113,1,335,,1,PERI6a,"Perirhinal area, layer 6a"
113,1,340,,1,PTLp6b,"Posterior parietal association areas, layer 6b"
113,1,399,,2,CA1so,"Field CA1, stratum oriens"
113,1,415,,1,CA1sr,"Field CA1, stratum radiatum"
113,1,438,,1,CA2so,"Field CA2, stratum oriens"
113,1,466,,2,alv,alveus
113,1,479,,3,CA3slu,"Field CA3, stratum lucidum"
113,1,486,,6,CA3so,"Field CA3, stratum oriens"
113,1,495,,5,CA3sp,"Field CA3, pyramidal layer"
113,1,510,,1,SSp-ll6b,"Primary somatosensory area, lower limb, layer 6b"
113,1,579,,1,ec,external capsule
113,1,601,,1,VISal6a,"Anterolateral visual area, layer 6a"
113,1,610,,1,RSPd5,"Retrosplenial area, dorsal part, layer 5"
113,1,629,,1,VAL,Ventral anterior-lateral complex of the thalamus
113,1,648,,2,MOp5,"Primary motor area, Layer 5"
113,1,668,,1,DMHa,"Dorsomedial nucleus of the hypothalamus, anterior part"
113,1,672,,5,CP,Caudoputamen
113,1,687,,1,RSPv5,"Retrosplenial area, ventral part, layer 5"
113,1,718,,2,VPL,Ventral posterolateral nucleus of the thalamus
113,1,729,,1,TEa6a,"Temporal association areas, layer 6a"
113,1,733,,1,VPM,Ventral posteromedial nucleus of the thalamus
113,1,774,,1,RSPagl5,"Retrosplenial area, lateral agranular part, layer 5"
113,1,786,,1,TEa6b,"Temporal association areas, layer 6b"
113,1,795,,2,PAG,Periaqueductal gray
113,1,845,,1,SUBd-sp,"Subiculum, dorsal part, pyramidal layer"
113,1,847,,1,AUDp5,"Primary auditory area, layer 5"
113,1,851,,1,SCop,"Superior colliculus, optic layer"
113,1,862,,1,SSs6a,"Supplemental somatosensory area, layer 6a"
113,1,893,,1,SSs6b,"Supplemental somatosensory area, layer 6b"
113,1,906,,1,RSPagl6a,"Retrosplenial area, lateral agranular part, layer 6a"
113,1,943,,2,MOp2/3,"Primary motor area, Layer 2/3"
113,1,952,,1,EPd,"Endopiriform nucleus, dorsal part"
113,1,966,,1,EPv,"Endopiriform nucleus, ventral part"
113,1,974,,1,SSp-m5,"Primary somatosensory area, mouth, layer 5"
113,1,1005,,1,AUDp6b,"Primary auditory area, layer 6b"
113,1,1020,,1,PO,Posterior complex of the thalamus
113,1,1022,,1,GPe,"Globus pallidus, external segment"
113,1,1038,,1,SSp-bfd6a,"Primary somatosensory area, barrel field, layer 6a"
113,1,1062,,1,SSp-bfd6b,"Primary somatosensory area, barrel field, layer 6b"
113,1,1070,,1,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5"
113,1,1090,,1,SSs5,"Supplemental somatosensory area, layer 5"
113,1,1102,,2,SSp-m6a,"Primary somatosensory area, mouth, layer 6a"
113,1,1111,,1,SSp-tr5,"Primary somatosensory area, trunk, layer 5"
114,1,6,,1,int,internal capsule
114,1,28,,2,ENTl6a,"Entorhinal area, lateral part, layer 6a"
114,1,52,,2,ENTl3,"Entorhinal area, lateral part, layer 3"
114,1,54,,1,mfb,medial forebrain bundle
114,1,56,,1,ACB,Nucleus accumbens
114,1,64,,1,AD,Anterodorsal nucleus
114,1,78,,1,mcp,middle cerebellar peduncle
114,1,92,,1,ENTl4,"Entorhinal area, lateral part, layer 4"
114,1,108,,1,chpl,choroid plexus
114,1,131,,2,LA,Lateral amygdalar nucleus
114,1,139,,1,ENTl5,"Entorhinal area, lateral part, layer 5"
114,1,163,,1,AIp2/3,"Agranular insular area, posterior part, layer 2/3"
114,1,187,,2,GU5,"Gustatory areas, layer 5"
114,1,201,,1,SSp-bfd2/3,"Primary somatosensory area, barrel field, layer 2/3"
114,1,262,,2,RT,Reticular nucleus of the thalamus
114,1,274,,1,RSPd6a,"Retrosplenial area, dorsal part, layer 6a"
114,1,276,,2,PIR1,"Piriform area, molecular layer"
114,1,284,,1,PIR2,"Piriform area, pyramidal layer"
114,1,291,,1,PIR3,"Piriform area, polymorph layer"
114,1,303,,1,BLAa,"Basolateral amygdalar nucleus, anterior part"
114,1,311,,1,BLAp,"Basolateral amygdalar nucleus, posterior part"
114,1,328,,1,AId2/3,"Agranular insular area, dorsal part, layer 2/3"
114,1,368,,1,PERI6b,"Perirhinal area, layer 6b"
114,1,399,,4,CA1so,"Field CA1, stratum oriens"
114,1,408,,1,PAA1,"Piriform-amygdalar area, molecular layer"
114,1,424,,1,PAA3,"Piriform-amygdalar area, polymorph layer"
114,1,433,,1,VISam5,"Anteromedial visual area, layer 5"
114,1,434,,1,RSPd2/3,"Retrosplenial area, dorsal part, layer 2/3"
114,1,466,,4,alv,alveus
114,1,479,,1,CA3slu,"Field CA3, stratum lucidum"
114,1,486,,3,CA3so,"Field CA3, stratum oriens"
114,1,495,,1,CA3sp,"Field CA3, pyramidal layer"
114,1,504,,2,CA3sr,"Field CA3, stratum radiatum"
114,1,542,,1,RSPv1,"Retrosplenial area, ventral part, layer 1"
114,1,543,,1,ENTm2,"Entorhinal area, medial part, dorsal zone, layer 2"
114,1,600,,1,AUDd2/3,"Dorsal auditory area, layer 2/3"
114,1,603,,1,fi,fimbria
114,1,610,,1,RSPd5,"Retrosplenial area, dorsal part, layer 5"
114,1,613,,2,VISl5,"Lateral visual area, layer 5"
114,1,625,,1,SSp-ul5,"Primary somatosensory area, upper limb, layer 5"
114,1,626,,1,MDl,"Mediodorsal nucleus of the thalamus, lateral part"
114,1,629,,1,VAL,Ventral anterior-lateral complex of the thalamus
114,1,672,,1,CP,Caudoputamen
114,1,718,,2,VPL,Ventral posterolateral nucleus of the thalamus
114,1,729,,1,TEa6a,"Temporal association areas, layer 6a"
114,1,764,,1,ENTl2b,"Entorhinal area, lateral part, layer 2b"
114,1,776,,1,cc,corpus callosum
114,1,778,,1,VISp5,"Primary visual area, layer 5"
114,1,780,,2,PA,Posterior amygdalar nucleus
114,1,786,,1,TEa6b,"Temporal association areas, layer 6b"
114,1,797,,3,ZI,Zona incerta
114,1,844,,2,MOp6a,"Primary motor area, Layer 6a"
114,1,862,,1,SSs6a,"Supplemental somatosensory area, layer 6a"
114,1,929,,1,SSp-n6b,"Primary somatosensory area, nose, layer 6b"
114,1,952,,3,EPd,"Endopiriform nucleus, dorsal part"
114,1,974,,1,SSp-m5,"Primary somatosensory area, mouth, layer 5"
114,1,977,,1,ECT6a,Ectorhinal area/Layer 6a
114,1,1020,,1,PO,Posterior complex of the thalamus
114,1,1038,,1,SSp-bfd6a,"Primary somatosensory area, barrel field, layer 6a"
114,1,1070,,2,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5"
114,1,1102,,1,SSp-m6a,"Primary somatosensory area, mouth, layer 6a"
114,1,1114,,1,VISal4,"Anterolateral visual area, layer 4"
114,1,1141,,1,TR2,"Postpiriform transition area, layers 2"
114,1,1142,,1,TR3,"Postpiriform transition area, layers 3"
114,1,182305705,,1,SSp-un5,"Primary somatosensory area, unassigned, layer 5"
114,1,182305709,,1,SSp-un6a,"Primary somatosensory area, unassigned, layer 6a"
115,1,140,,1,AQ,cerebral aqueduct
115,1,262,,1,RT,Reticular nucleus of the thalamus
115,1,458,,1,OT1,"Olfactory tubercle, molecular layer"
115,1,596,,2,NDB,Diagonal band nucleus
115,1,648,,1,MOp5,"Primary motor area, Layer 5"
115,1,774,,1,RSPagl5,"Retrosplenial area, lateral agranular part, layer 5"
115,1,776,,1,cc,corpus callosum
115,1,780,,1,PA,Posterior amygdalar nucleus
115,1,845,,1,SUBd-sp,"Subiculum, dorsal part, pyramidal layer"
115,1,873,,1,SSs1,"Supplemental somatosensory area, layer 1"
115,1,935,,1,ACAd1,"Anterior cingulate area, dorsal part, layer 1"
116,0,26,,1,SCdg,"Superior colliculus, motor related, deep gray layer"
116,0,672,,1,CP,Caudoputamen
116,1,128,,1,MRN,Midbrain reticular nucleus
116,1,140,,1,AQ,cerebral aqueduct
116,1,244,,1,MOBopl,"Main olfactory bulb, outer plexiform layer"
116,1,257,,1,VISpm6a,"posteromedial visual area, layer 6a"
116,1,291,,1,PIR3,"Piriform area, polymorph layer"
116,1,446,,1,CA2sp,"Field CA2, pyramidal layer"
116,1,466,,1,alv,alveus
116,1,495,,1,CA3sp,"Field CA3, pyramidal layer"
116,1,503,,1,SCig-b,"Superior colliculus, motor related, intermediate gray layer, sublayer b"
116,1,540,,1,PERI1,"Perirhinal area, layer 1"
116,1,603,,1,fi,fimbria
116,1,606,,1,RSPv2,"Retrosplenial area, ventral part, layer 2"
116,1,628,,1,NOT,Nucleus of the optic tract
116,1,672,,1,CP,Caudoputamen
116,1,685,,1,VM,Ventral medial nucleus of the thalamus
116,1,687,,1,RSPv5,"Retrosplenial area, ventral part, layer 5"
116,1,692,,1,PERI5,"Perirhinal area, layer 5"
116,1,715,,1,ENTl2a,"Entorhinal area, lateral part, layer 2a"
116,1,733,,1,VPM,Ventral posteromedial nucleus of the thalamus
116,1,776,,1,cc,corpus callosum
116,1,778,,1,VISp5,"Primary visual area, layer 5"
116,1,841,,1,tb,trapezoid body
116,1,945,,1,SSp-ul6a,"Primary somatosensory area, upper limb, layer 6a"
116,1,974,,1,SSp-m5,"Primary somatosensory area, mouth, layer 5"
116,1,1097,,1,HY,Hypothalamus
121,0,186,,1,LH,Lateral habenula
121,0,248,,1,COApm2,"Cortical amygdalar area, posterior part, medial zone, layer 2"
121,0,291,,1,PIR3,"Piriform area, polymorph layer"
121,0,599,,1,CM,Central medial nucleus of the thalamus
121,1,26,,5,SCdg,"Superior colliculus, motor related, deep gray layer"
121,1,50,,1,PRC,Precommissural nucleus
121,1,52,,2,ENTl3,"Entorhinal area, lateral part, layer 3"
121,1,101,,1,VCO,Ventral cochlear nucleus
121,1,108,,1,chpl,choroid plexus
121,1,128,,2,MRN,Midbrain reticular nucleus
121,1,149,,1,PVT,Paraventricular nucleus of the thalamus
121,1,180,,1,GU2/3,"Gustatory areas, layer 2/3"
121,1,183,,1,AONl,"Anterior olfactory nucleus, lateral part"
121,1,186,,1,LH,Lateral habenula
121,1,240,,1,COApm1,"Cortical amygdalar area, posterior part, medial zone, layer 1"
121,1,271,,1,SAG,Nucleus sagulum
121,1,276,,2,PIR1,"Piriform area, molecular layer"
121,1,284,,1,PIR2,"Piriform area, pyramidal layer"
121,1,291,,1,PIR3,"Piriform area, polymorph layer"
121,1,301,,1,st,stria terminalis
121,1,324,,1,ENTmv2,"Entorhinal area, medial part, ventral zone, layer 2"
121,1,438,,1,CA2so,"Field CA2, stratum oriens"
121,1,479,,1,CA3slu,"Field CA3, stratum lucidum"
121,1,483,,1,MH,Medial habenula
121,1,486,,2,CA3so,"Field CA3, stratum oriens"
121,1,494,,1,SCig-a,"Superior colliculus, motor related, intermediate gray layer, sublayer a"
121,1,495,,1,CA3sp,"Field CA3, pyramidal layer"
121,1,511,,3,SCig-c,"Superior colliculus, motor related, intermediate gray layer, sublayer c"
121,1,520,,1,AUDv6a,"Ventral auditory area, layer 6a"
121,1,543,,1,ENTm2,"Entorhinal area, medial part, dorsal zone, layer 2"
121,1,598,,1,AUDv6b,"Ventral auditory area, layer 6b"
121,1,601,,1,VISal6a,"Anterolateral visual area, layer 6a"
121,1,603,,2,fi,fimbria
121,1,617,,2,MDc,"Mediodorsal nucleus of the thalamus, central part"
121,1,632,,1,DG-sg,"Dentate gyrus, granule cell layer"
121,1,672,,6,CP,Caudoputamen
121,1,702,,1,SSp-n5,"Primary somatosensory area, nose, layer 5"
121,1,733,,1,VPM,Ventral posteromedial nucleus of the thalamus
121,1,778,,1,VISp5,"Primary visual area, layer 5"
121,1,795,,4,PAG,Periaqueductal gray
121,1,828,,1,ICe,"Inferior colliculus, external nucleus"
121,1,842,,1,SCsg,"Superior colliculus, superficial gray layer"
121,1,844,,1,MOp6a,"Primary motor area, Layer 6a"
121,1,861,,1,SUBv-sr,"Subiculum, ventral part, stratum radiatum"
121,1,862,,1,SSs6a,"Supplemental somatosensory area, layer 6a"
121,1,889,,1,SSp-n6a,"Primary somatosensory area, nose, layer 6a"
121,1,893,,1,SSs6b,"Supplemental somatosensory area, layer 6b"
121,1,930,,1,PF,Parafascicular nucleus
121,1,940,,1,cing,cingulum bundle
121,1,943,,1,MOp2/3,"Primary motor area, Layer 2/3"
121,1,952,,2,EPd,"Endopiriform nucleus, dorsal part"
121,1,954,,1,AUDp6a,"Primary auditory area, layer 6a"
121,1,974,,1,SSp-m5,"Primary somatosensory area, mouth, layer 5"
121,1,977,,1,ECT6a,Ectorhinal area/Layer 6a
121,1,988,,1,ECT5,Ectorhinal area/Layer 5
121,1,1005,,1,AUDp6b,"Primary auditory area, layer 6b"
121,1,1020,,1,PO,Posterior complex of the thalamus
121,1,1047,,1,SSp-bfd4,"Primary somatosensory area, barrel field, layer 4"
121,1,1062,,3,SSp-bfd6b,"Primary somatosensory area, barrel field, layer 6b"
121,1,1070,,1,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5"
121,1,1101,,1,AId5,"Agranular insular area, dorsal part, layer 5"
121,1,10697,,1,POST2,"Postsubiculum, layer 2"
121,1,10698,,1,POST3,"Postsubiculum, layer 3"
122,0,1070,,1,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5"
122,1,170,,1,LGd,Dorsal part of the lateral geniculate complex
122,1,399,,1,CA1so,"Field CA1, stratum oriens"
122,1,465,,1,OT2,"Olfactory tubercle, pyramidal layer"
122,1,1125,,1,ORBvl5,"Orbital area, ventrolateral part, layer 5"
122,1,10698,,1,POST3,"Postsubiculum, layer 3"
123,0,1021,,1,MOs6a,"Secondary motor area, layer 6a"
123,1,6,,1,int,internal capsule
123,1,9,,1,SSp-tr6a,"Primary somatosensory area, trunk, layer 6a"
123,1,26,,2,SCdg,"Superior colliculus, motor related, deep gray layer"
123,1,50,,2,PRC,Precommissural nucleus
123,1,56,,3,ACB,Nucleus accumbens
123,1,60,,1,ENTl6b,"Entorhinal area, lateral part, layer 6b"
123,1,108,,3,chpl,choroid plexus
123,1,128,,2,MRN,Midbrain reticular nucleus
123,1,139,,1,ENTl5,"Entorhinal area, lateral part, layer 5"
123,1,149,,2,PVT,Paraventricular nucleus of the thalamus
123,1,156,,4,AUDd6a,"Dorsal auditory area, layer 6a"
123,1,170,,1,LGd,Dorsal part of the lateral geniculate complex
123,1,183,,1,AONl,"Anterior olfactory nucleus, lateral part"
123,1,186,,1,LH,Lateral habenula
123,1,187,,2,GU5,"Gustatory areas, layer 5"
123,1,233,,2,VISal5,"Anterolateral visual area, layer 5"
123,1,243,,1,AUDd6b,"Dorsal auditory area, layer 6b"
123,1,252,,1,AUDd5,"Dorsal auditory area, layer 5"
123,1,262,,1,RT,Reticular nucleus of the thalamus
123,1,276,,2,PIR1,"Piriform area, molecular layer"
123,1,284,,2,PIR2,"Piriform area, pyramidal layer"
123,1,289,,1,TEa5,"Temporal association areas, layer 5"
123,1,308,,1,PTLp6a,"Posterior parietal association areas, layer 6a"
123,1,340,,1,PTLp6b,"Posterior parietal association areas, layer 6b"
123,1,342,,1,SI,Substantia innominata
123,1,399,,2,CA1so,"Field CA1, stratum oriens"
123,1,401,,1,VISam4,"Anteromedial visual area, layer 4"
123,1,415,,1,CA1sr,"Field CA1, stratum radiatum"
123,1,458,,1,OT1,"Olfactory tubercle, molecular layer"
123,1,461,,1,SSp-tr6b,"Primary somatosensory area, trunk, layer 6b"
123,1,465,,1,OT2,"Olfactory tubercle, pyramidal layer"
123,1,466,,5,alv,alveus
123,1,471,,1,CA3slm,"Field CA3, stratum lacunosum-moleculare"
123,1,473,,1,OT3,"Olfactory tubercle, polymorph layer"
123,1,479,,2,CA3slu,"Field CA3, stratum lucidum"
123,1,483,,2,MH,Medial habenula
123,1,486,,7,CA3so,"Field CA3, stratum oriens"
123,1,494,,1,SCig-a,"Superior colliculus, motor related, intermediate gray layer, sublayer a"
123,1,495,,3,CA3sp,"Field CA3, pyramidal layer"
123,1,503,,1,SCig-b,"Superior colliculus, motor related, intermediate gray layer, sublayer b"
123,1,511,,1,SCig-c,"Superior colliculus, motor related, intermediate gray layer, sublayer c"
123,1,520,,2,AUDv6a,"Ventral auditory area, layer 6a"
123,1,542,,1,RSPv1,"Retrosplenial area, ventral part, layer 1"
123,1,565,,1,VISpm5,"posteromedial visual area, layer 5"
123,1,575,,1,CL,Central lateral nucleus of the thalamus
123,1,579,,3,ec,external capsule
123,1,583,,5,CLA,Claustrum
123,1,598,,1,AUDv6b,"Ventral auditory area, layer 6b"
123,1,599,,1,CM,Central medial nucleus of the thalamus
123,1,603,,1,fi,fimbria
123,1,625,,2,SSp-ul5,"Primary somatosensory area, upper limb, layer 5"
123,1,626,,2,MDl,"Mediodorsal nucleus of the thalamus, lateral part"
123,1,629,,1,VAL,Ventral anterior-lateral complex of the thalamus
123,1,634,,1,NPC,Nucleus of the posterior commissure
123,1,636,,3,MDm,"Mediodorsal nucleus of the thalamus, medial part"
123,1,638,,1,GU6a,"Gustatory areas, layer 6a"
123,1,648,,6,MOp5,"Primary motor area, Layer 5"
123,1,658,,1,ll,lateral lemniscus
123,1,668,,1,DMHa,"Dorsomedial nucleus of the hypothalamus, anterior part"
123,1,672,,21,CP,Caudoputamen
123,1,729,,6,TEa6a,"Temporal association areas, layer 6a"
123,1,741,,1,VPMpc,"Ventral posteromedial nucleus of the thalamus, parvicellular part"
123,1,755,,1,AUDv2/3,"Ventral auditory area, layer 2/3"
123,1,764,,2,ENTl2b,"Entorhinal area, lateral part, layer 2b"
123,1,776,,9,cc,corpus callosum
123,1,797,,2,ZI,Zona incerta
123,1,816,,1,AUDp4,"Primary auditory area, layer 4"
123,1,828,,2,ICe,"Inferior colliculus, external nucleus"
123,1,844,,1,MOp6a,"Primary motor area, Layer 6a"
123,1,847,,1,AUDp5,"Primary auditory area, layer 5"
123,1,857,,1,VISC6a,"Visceral area, layer 6a"
